source,target,count
19520,7215,6
19521,3497,4
19522,5429,3
19523,3573,1
19523,5634,1
19523,7960,2
19524,5454,3
19525,887,5
19525,2829,6
19526,5827,3
19527,4316,4
19528,4251,4
19528,5567,2
19529,3671,6
19530,1653,15
19531,1238,3
19532,2375,11
19532,8405,1
19533,4588,3
19534,8231,3
19535,7923,3
19536,2896,14
19537,5180,1
19537,5672,1
19537,7437,21
19538,2991,1
19538,4359,2
19539,9218,6
19540,2878,3
19541,2588,4
19542,9381,23
19543,2997,3
19544,861,1
19544,2502,1
19544,3262,1
19544,4012,1
19544,6647,3
19544,6673,6
19544,8097,1
19545,9159,3
19546,6416,5
19546,8890,4
19547,9188,6
19548,7576,3
19549,4348,3
19550,2622,2
19550,3531,2
19550,5565,2
19551,767,5
19552,7826,22
19553,4257,2
19554,2523,2
19554,3078,2
19554,4821,1
19554,5992,2
19555,1037,7
19556,2455,3
19557,2587,1
19558,3989,1
19558,6840,1
19558,7858,1
19559,8134,6
19560,3734,10
19561,4059,4
19562,841,3
19563,9201,4
19564,6320,8
19564,6627,1
19565,7615,1
19565,9291,1
19566,1053,8
19566,2158,13
19566,3001,5
19567,5200,11
19567,8326,4
19568,3641,5
19569,5714,7
19569,6336,2
19570,3862,4
19571,4627,14
19572,8063,2
19573,3841,4
19574,6200,18
19575,2711,5
19576,2486,9
19576,2913,11
19577,9414,4
19578,2398,3
19578,3341,2
19578,3370,1
19578,8965,4
19579,837,3
19580,9176,3
19581,3381,1
19581,8720,1
19582,9185,6
19583,4484,4
19584,4765,12
19585,9167,3
19586,4906,3
19587,8748,4
19588,6060,10
19589,1726,1
19590,2328,13
19590,6868,1
19591,5315,10
19592,9102,6
19593,5223,1
19593,6866,1
19593,8238,2
19594,3886,4
19594,6385,2
19595,3545,13
19596,905,1
19596,2405,2
19597,1319,15
19598,1091,6
19599,4061,3
19600,3604,1
19600,7843,2
19601,9242,14
19602,4175,4
19603,888,1
19603,2226,1
19603,3465,1
19604,1657,8
19604,9033,5
19605,2569,2
19606,4049,2
19607,8997,9
19608,3372,4
19608,3805,1
19608,6005,2
19609,2816,1
19609,4615,6
19609,6239,1
19609,8106,1
19610,6267,7
19610,6914,3
19611,3777,3
19612,6320,2
19612,6759,12
19613,2889,6
19613,5565,2
19613,5634,2
19613,8999,2
19614,2514,6
19614,5558,2
19614,7190,3
19614,8979,1
19615,1938,4
19616,2610,1
19616,2861,1
19616,3362,3
19616,4459,6
19617,3153,5
19618,6293,4
19618,7334,1
19619,8647,4
19620,3465,1
19620,5854,5
19621,4245,4
19621,8806,1
19622,2678,8
19623,9182,4
19624,8005,13
19625,8273,3
19626,5618,4
19627,3518,3
19628,4201,2
19628,7321,3
19629,2328,1
19629,3573,1
19630,5040,8
19631,1542,4
19632,6152,4
19633,5607,18
19634,6055,2
19635,1720,10
19635,6304,2
19636,6868,4
19637,4843,16
19638,8541,3
19639,782,6
19639,5890,4
19640,3345,8
19641,5743,4
19642,8039,3
19643,2641,7
19643,5400,7
19644,1565,8
19644,1789,4
19644,1827,3
19644,2157,1
19644,2202,3
19644,7706,1
19644,8314,1
19644,9028,1
19645,6171,10
19646,2767,6
19646,3203,7
19646,3724,1
19646,4631,1
19646,4827,3
19646,5581,15
19646,6981,1
19646,8902,2
19646,9042,1
19647,8088,3
19648,817,2
19648,1251,1
19648,5585,12
19648,5637,37
19648,6156,2
19648,6965,1
19648,7431,1
19649,4043,6
19650,1697,4
19650,8244,3
19651,2394,2
19651,7714,9
19652,3033,11
19653,8922,3
19654,2578,3
19655,2814,3
19656,6829,3
19657,2832,3
19658,3971,3
19659,4515,2
19660,3034,1
19660,6253,2
19661,2375,2
19661,2405,10
19661,3689,2
19662,1950,9
19662,6968,9
19663,7599,3
19664,6872,3
19665,3812,4
19666,2103,3
19667,3435,1
19667,5256,3
19667,5923,4
19667,6471,2
19667,9162,22
19667,9231,9
19668,3345,4
19668,8701,6
19669,2690,1
19669,3907,6
19670,1164,2
19670,3013,2
19670,4374,2
19670,9101,1
19671,2819,5
19671,3287,9
19671,6125,3
19671,6740,2
19672,2775,5
19672,4299,1
19673,2008,4
19674,6602,3
19675,1213,4
19676,6701,2
19676,9224,1
19677,2310,5
19677,8067,4
19678,4533,2
19679,9381,3
19680,3544,1
19680,6333,1
19680,8938,4
19681,3177,2
19681,7742,3
19682,770,3
19683,2366,1
19683,3102,2
19683,3509,2
19683,3691,6
19684,2486,5
19684,2687,1
19684,2831,2
19685,4933,3
19686,9167,1
19687,2375,5
19687,2405,1
19687,2922,1
19687,3015,2
19687,4019,4
19687,6067,1
19688,5565,3
19689,2173,9
19690,2579,2
19691,2679,3
19691,3806,5
19691,6110,7
19691,7202,9
19692,944,3
19693,4526,6
19693,5877,1
19694,1354,16
19694,5991,4
19694,8951,4
19695,7421,3
19696,7549,4
19697,7200,3
19698,9200,11
19699,3318,1
19699,6278,3
19699,7187,3
19699,8998,1
19700,6122,4
19701,3961,1
19701,6757,1
19701,9176,17
19702,1386,3
19703,5619,3
19704,6341,4
19705,3714,2
19706,3818,2
19707,8530,3
19708,1320,1
19708,2480,7
19708,4300,4
19708,4913,7
19708,5583,4
19708,7508,4
19709,8641,4
19710,1197,3
19710,2375,8
19710,2669,6
19710,3193,1
19710,4115,7
19710,7330,1
19711,916,11
19711,9190,3
19712,1256,11
19713,3978,1
19713,9183,5
19714,4374,4
19714,8580,2
19715,3847,3
19715,4374,1
19715,4765,2
19716,6022,3
19717,3229,6
19718,916,7
19718,9190,12
19719,4045,2
19719,5234,3
19719,5635,1
19719,6416,1
19719,6689,1
19719,7396,2
19719,8898,1
19719,9075,2
19720,5581,4
19721,2832,3
19722,9381,12
19723,4786,6
19724,2633,5
19725,2575,5
19726,1251,3
19726,4373,2
19726,5585,2
19726,6156,4
19726,6304,1
19727,3644,1
19727,5114,2
19728,4354,3
19729,1232,6
19730,2405,1
19730,8149,3
19731,4211,7
19732,1175,5
19733,5620,6
19733,6909,2
19734,893,9
19735,2933,3
19736,3216,1
19736,3677,3
19736,4489,9
19736,6921,1
19737,2620,1
19737,2771,2
19737,5540,6
19737,8504,5
19738,3764,3
19739,5766,6
19740,2804,7
19741,3226,1
19742,5565,9
19742,5634,2
19742,8999,4
19743,1187,4
19743,3286,6
19744,8140,24
19745,5809,3
19746,9381,4
19747,906,3
19748,1711,3
19748,9382,1
19749,8592,2
19750,4321,4
19751,2804,15
19752,7506,11
19753,6034,5
19753,8068,6
19754,8068,4
19755,6024,9
19756,6216,7
19757,1322,6
19757,6098,4
19758,9307,6
19759,7501,7
19760,1893,4
19760,4369,2
19760,4749,2
19760,8300,6
19761,1967,6
19762,1060,6
19762,2375,1
19762,2869,3
19762,3834,1
19762,4019,1
19762,9380,1
19763,1364,2
19763,2775,1
19763,8416,4
19764,8715,2
19765,5831,5
19766,2841,3
19767,3691,3
19767,5877,2
19767,8912,2
19768,1660,1
19768,3600,1
19768,4489,2
19769,4284,3
19770,2643,5
19771,4956,3
19772,1052,5
19773,6100,2
19774,3339,14
19775,1325,3
19775,1786,8
19776,1359,2
19776,3002,11
19776,3724,3
19777,806,5
19778,3219,3
19779,4267,3
19780,770,4
19781,2851,10
19782,2375,2
19782,3554,1
19782,3755,1
19782,4534,4
19783,4849,1
19783,8491,4
19784,6449,1
19785,5029,1
19785,9205,2
19786,5022,2
19786,9288,1
19787,2866,1
19788,9288,4
19789,865,1
19789,5184,2
19790,2622,1
19790,8086,2
19791,2935,6
19791,9316,1
19792,8028,3
19793,2211,4
19793,2486,11
19793,5022,1
19793,9288,6
19794,2816,2
19795,2486,4
19795,9288,6
19796,3573,1
19796,5565,2
19797,2486,5
19798,3659,1
19798,3772,9
19798,3987,12
19798,4177,1
19798,9231,4
19798,9302,2
19799,2486,1
19799,2816,1
19799,4418,3
19799,4615,5
19799,8842,6
19800,2622,3
19801,2486,8
19801,4418,3
19801,9288,2
19802,3896,10
19803,6926,27
19804,1892,2
19804,8001,1
19805,4272,6
19805,4463,1
19806,5561,8
19807,1231,48
19807,5317,36
19808,9382,3
19809,3294,5
19810,2702,2
19810,5607,12
19811,916,3
19811,1825,1
19811,1961,21
19811,3724,17
19811,4631,4
19811,5180,1
19811,5581,4
19811,9190,8
19811,9235,2
19812,3151,1
19812,3705,6
19813,6262,2
19814,3791,6
19815,3001,3
19816,2495,2
19816,6289,3
19817,2486,27
19818,2405,6
19819,1665,3
19820,3353,5
19820,3886,3
19820,4111,2
19820,6320,2
19820,8348,1
19821,6248,3
19822,1389,4
19823,8242,2
19824,2446,3
19824,6564,2
19825,3545,14
19826,2385,2
19826,2607,2
19827,4579,7
19828,9254,4
19829,2853,11
19830,9020,4
19831,1073,3
19832,5615,4
19833,1355,2
19833,3725,1
19834,4182,7
19834,4536,1
19835,2432,11
19836,1446,3
19837,5729,2
19838,6084,3
19839,3390,4
19840,8335,4
19841,7545,3
19842,3671,1
19843,5774,5
19844,2775,4
19844,8751,1
19845,5382,5
19846,1501,1
19846,2601,4
19846,6029,1
19846,6800,6
19846,8950,1
19846,9150,3
19847,4351,4
19847,4834,3
19848,6050,1
19848,8787,2
19849,2152,11
19849,2329,1
19849,4686,1
19849,4705,3
19849,6901,1
19849,7031,3
19849,7261,4
19849,7452,2
19850,6739,11
19850,8696,1
19851,8250,1
19851,8284,2
19852,2807,3
19853,1031,2
19853,8074,1
19854,4400,12
19855,1628,10
19856,4342,10
19857,4611,1
19858,5872,3
19859,1072,1
19859,4251,2
19860,2322,1
19860,2648,9
19860,4637,6
19861,1060,11
19861,2427,2
19861,3065,3
19861,4025,1
19861,7993,4
19862,3232,6
19863,3232,5
19863,5431,2
19863,7565,1
19863,8257,2
19863,8683,3
19864,5849,3
19865,7829,3
19866,2724,1
19866,3796,4
19866,9099,1
19867,6910,6
19868,3093,8
19869,3224,4
19869,3862,2
19870,2405,13
19871,1395,1
19871,5603,4
19872,873,5
19873,7376,1
19873,8216,1
19874,2415,3
19874,2815,3
19874,2851,5
19874,3155,3
19874,3454,4
19874,3486,1
19874,5796,1
19874,7219,2
19875,1538,5
19876,5384,3
19877,3872,3
19878,7773,3
19879,4390,4
19880,9381,5
19881,6190,10
19882,8927,8
19883,4237,5
19883,6046,1
19883,6262,1
19884,7068,11
19885,2714,1
19885,2954,4
19885,3509,8
19885,3576,2
19885,3772,7
19885,3912,8
19885,5000,1
19885,5030,4
19885,5959,2
19885,6305,2
19885,6319,8
19885,6533,2
19885,7622,3
19885,8440,2
19885,8492,2
19886,2257,3
19887,7391,18
19888,2486,4
19888,3956,3
19888,4085,3
19889,1549,1
19889,3657,1
19889,5938,1
19890,911,3
19890,1047,5
19890,1089,3
19890,1254,5
19890,1676,1
19890,1706,2
19890,2195,3
19890,5073,3
19890,8227,3
19890,8638,2
19890,9337,1
19891,9177,13
19892,9381,3
19893,3847,1
19893,6361,4
19893,9150,5
19894,6502,3
19895,3930,3
19896,3210,3
19897,1644,3
19898,5562,4
19899,2856,11
19900,6594,3
19901,822,3
19902,3113,68
19902,4512,27
19902,5040,15
19902,5641,8
19903,3468,2
19904,2761,28
19905,9019,7
19906,2679,3
19906,9178,9
19907,2526,7
19908,3177,18
19909,1927,2
19909,8707,5
19909,8839,1
19910,4511,16
19911,3992,6
19912,3544,4
19913,809,6
19914,968,3
19915,2622,2
19915,3531,2
19915,5565,4
19915,5634,1
19915,8999,1
19916,2365,3
19917,4432,1
19917,5990,2
19918,3006,6
19919,1482,5
19920,2375,5
19921,5634,2
19921,8999,2
19922,3626,19
19923,4472,2
19923,4773,3
19924,6283,4
19925,6014,12
19926,4532,8
19927,4310,9
19928,1392,2
19928,1885,2
19929,7963,4
19930,3093,3
19930,5899,1
19931,4520,3
19931,7628,3
19932,8125,7
19933,7766,3
19934,926,4
19935,6054,2
19936,9381,3
19937,8484,14
19938,3176,7
19939,3740,3
19940,1065,6
19940,5129,3
19941,2538,3
19941,6029,3
19942,1319,6
19943,1438,6
19943,7414,6
19944,2622,2
19945,3486,3
19946,1589,3
19947,9321,1
19948,3454,3
19948,5544,4
19949,2934,11
19950,9382,9
19951,2140,2
19952,1543,1
19952,7759,5
19953,4491,15
19953,5938,1
19954,2717,9
19955,2228,5
19956,1125,3
19957,7774,4
19958,4123,4
19958,9367,3
19959,2872,1
19959,3020,3
19959,4143,8
19959,5294,4
19959,7932,9
19960,4273,1
19961,7335,6
19961,7666,1
19961,8007,4
19962,5565,4
19962,5634,2
19962,8449,2
19962,8999,3
19963,4490,14
19964,5007,4
19965,2385,2
19965,5565,1
19965,5634,1
19965,8169,1
19965,8999,2
19966,895,4
19967,1221,3
19967,4475,3
19967,5539,4
19967,7323,1
19967,7810,1
19967,9299,5
19968,3569,3
19969,4765,5
19969,5617,1
19969,5766,4
19969,7899,1
19970,4489,1
19970,5635,4
19970,9043,1
19971,5764,4
19972,3467,3
19973,1415,3
19974,2101,3
19975,4908,3
19976,3545,1
19976,6829,2
19977,4869,3
19977,7690,1
19978,1265,2
19978,6393,3
19978,6897,36
19978,7435,3
19978,9271,1
19979,5634,3
19979,8999,1
19980,6073,2
19981,6759,1
19981,8449,5
19982,1604,19
19983,7475,3
19984,8009,3
19985,3420,3
19986,3629,5
19987,2816,5
19987,4615,1
19988,2186,6
19988,3228,2
19988,3476,1
19988,5569,5
19988,6955,1
19988,7926,3
19989,3951,1
19989,6848,5
19989,7223,1
19989,8426,2
19989,8754,3
19990,4611,15
19991,2134,2
19992,781,4
19993,4566,6
19993,8668,1
19994,4601,8
19995,3538,2
19996,4470,20
19997,6726,4
19998,4557,7
19999,9035,5
20000,3916,4
20001,4101,20
20002,4046,3
20002,6416,2
20002,6689,6
20003,1626,5
20004,3444,4
20004,6109,4
20005,6139,6
20006,2814,1
20006,3078,2
20007,1475,7
20008,2045,4
20008,8733,35
20009,4182,2
20009,9237,2
20010,2279,1
20011,8988,4
20012,4880,5
20013,2429,6
20014,7880,1
20015,926,6
20016,4081,3
20017,3268,2
20017,6050,4
20017,6687,1
20018,7754,3
20019,4159,6
20020,4235,3
20021,2139,1
20021,2610,1
20021,2787,1
20022,3367,1
20022,4618,3
20023,1058,3
20024,1133,3
20025,3021,17
20026,753,2
20026,4099,1
20026,4287,2
20026,9395,1
20027,2764,7
20028,2702,1
20028,6378,11
20028,7957,9
20028,8056,5
20029,9150,3
20030,4025,1
20030,9103,1
20031,1871,3
20032,1719,3
20033,2920,3
20034,1641,1
20034,7407,2
20034,7497,1
20034,8710,3
20035,4132,6
20036,1969,6
20037,4171,6
20037,7647,1
20038,4694,18
20039,6097,4
20040,6829,5
20041,4512,22
20041,5303,1
20041,8174,1
20042,2812,8
20043,4824,1
20044,3574,3
20045,934,6
20046,927,3
20047,4665,4
20048,958,3
20049,9381,6
20050,2336,4
20050,8187,2
20050,9381,22
20051,3419,4
20052,6196,8
20053,8867,10
20054,8983,8
20055,1251,1
20055,5585,1
20055,6304,1
20056,7720,3
20057,4364,19
20058,2680,31
20058,6705,9
20059,4862,1
20059,9287,1
20060,1157,4
20061,3564,4
20061,4338,8
20062,7437,5
20063,3638,4
20064,2227,4
20064,9381,4
20065,6635,3
20066,6071,6
20066,6894,6
20067,2707,1
20067,2715,1
20067,5660,1
20068,4543,7
20068,7024,6
20068,8433,1
20069,3353,3
20070,6165,2
20071,7917,3
20072,3961,12
20073,2710,18
20073,3454,6
20073,7248,14
20074,4919,12
20075,1825,2
20075,7714,2
20075,8902,3
20075,9042,4
20076,3283,10
20076,4869,4
20076,7690,6
20077,3946,5
20078,6174,1
20078,8074,1
20079,7413,2
20080,7684,3
20081,1195,2
20081,2344,1
20081,3062,2
20081,3820,2
20081,4120,4
20081,4376,2
20081,6367,2
20082,2375,4
20082,2411,4
20082,2591,2
20082,3271,1
20082,8489,1
20083,3976,7
20084,7367,4
20085,2686,3
20086,5070,3
20087,8120,7
20088,9404,1
20089,1699,2
20089,6430,2
20090,2486,7
20091,8658,5
20092,1563,3
20093,1358,6
20093,9018,1
20094,2900,53
20094,5301,6
20095,3357,4
20096,4157,1
20096,6161,6
20097,6413,5
20098,8321,2
20099,5634,2
20099,8999,2
20100,3698,1
20100,8475,2
20101,2434,3
20102,4260,1
20102,9381,13
20103,6126,7
20104,4002,11
20105,4268,1
20105,5590,1
20105,8930,1
20106,4817,3
20107,5565,1
20107,5634,2
20108,8900,4
20109,2780,32
20110,7059,6
20111,3680,2
20111,3755,3
20112,5480,21
20113,5766,17
20113,9408,1
20114,1587,3
20115,5064,4
20116,6275,2
20117,7155,3
20118,2819,1
20118,3844,10
20118,4518,26
20118,4576,2
20119,7466,7
20120,2486,19
20120,4085,1
20120,4418,3
20120,5022,1
20120,5027,1
20120,9288,2
20121,5816,3
20122,6997,4
20123,1470,1
20123,4030,2
20124,2581,5
20124,3234,13
20124,3255,4
20124,4152,5
20124,5211,4
20124,6577,1
20125,9167,3
20126,8911,2
20127,1251,2
20127,5396,1
20128,2843,2
20129,4250,7
20130,970,5
20130,1398,6
20131,2173,6
20131,4489,5
20131,8547,3
20132,1956,16
20132,5374,5
20132,7883,4
20132,8815,14
20132,8841,8
20132,9173,6
20133,6674,3
20133,9004,1
20134,2443,2
20135,5329,7
20136,2900,31
20136,5301,3
20137,1552,12
20138,3414,4
20139,1791,1
20140,8082,3
20141,825,3
20142,8812,1
20143,4580,3
20143,9381,6
20144,3511,1
20144,4765,4
20144,7875,1
20144,8433,1
20144,8633,1
20145,4497,2
20146,1638,1
20146,8238,2
20147,7004,9
20148,4128,2
20148,8463,2
20149,6190,8
20150,1208,5
20150,4185,3
20151,3751,13
20152,7684,2
20153,3472,1
20153,4838,2
20154,2486,7
20154,3142,1
20155,3168,3
20156,1077,7
20157,5478,2
20157,9150,25
20158,8191,4
20159,4241,9
20159,5579,4
20160,2165,6
20160,7669,2
20161,5297,186
20162,6759,1
20163,9345,3
20164,2876,11
20165,7714,5
20166,8332,3
20167,3072,6
20168,3862,4
20169,4184,4
20170,2337,6
20170,3698,3
20171,1249,5
20172,1481,3
20173,1963,1
20173,4246,1
20173,5365,2
20174,4774,4
20175,4934,3
20176,8483,5
20177,1629,1
20178,9338,5
20179,5968,4
20180,1203,1
20180,4593,1
20180,8216,1
20180,8888,2
20181,4373,4
20182,4045,2
20182,5635,8
20182,5763,1
20182,9004,1
20183,1851,10
20183,8315,2
20184,794,3
20185,9381,74
20186,2727,2
20187,4466,4
20187,7742,7
20188,3026,3
20188,6637,16
20189,6894,14
20190,3767,4
20191,3971,3
20192,5565,5
20192,5634,2
20193,1469,1
20193,1677,1
20193,5588,1
20193,6814,20
20193,8392,3
20194,2727,1
20194,3590,3
20195,4512,4
20195,9088,4
20196,2545,2
20196,4388,1
20196,8752,1
20197,6412,4
20198,2079,1
20198,4267,1
20199,4615,7
20200,5814,7
20201,2989,7
20201,7560,5
20202,4420,6
20202,5394,5
20203,3454,3
20204,2005,19
20205,5171,3
20206,5796,1
20206,8728,2
20207,3515,1
20208,3722,2
20208,4374,2
20208,4413,18
20209,4190,1
20209,5752,3
20209,6067,7
20210,8406,3
20211,7689,4
20212,983,12
20213,9140,4
20214,2501,3
20214,9238,1
20215,5847,6
20216,2622,4
20216,3544,11
20216,5565,5
20216,5634,2
20216,8999,1
20217,2427,2
20218,2405,10
20218,5478,12
20218,5516,1
20218,6337,2
20218,9150,21
20219,810,218
20219,1018,2
20219,1019,26
20219,1383,11
20219,1455,1
20219,1640,4
20219,1671,3
20219,1726,1
20219,1805,3
20219,1819,9
20219,1925,1
20219,1937,8
20219,2166,3
20219,2190,3
20219,2292,1
20219,2323,1
20219,3475,5
20219,3996,1
20219,5038,1
20219,5052,1
20219,5149,1
20219,5362,3
20219,5404,1
20219,5831,6
20219,5858,2
20219,5887,3
20219,6054,13
20219,6197,12
20219,6667,2
20219,6978,1
20219,7386,1
20219,7408,1
20219,7409,8
20219,7410,1
20219,7416,1
20219,7448,6
20219,7454,1
20219,7457,3
20219,7460,2
20219,7530,1
20219,7649,3
20219,7891,3
20219,8071,4
20219,8196,4
20219,8227,1
20219,8262,2
20219,8445,4
20219,8604,2
20219,8638,1
20219,8740,5
20219,8810,6
20219,8925,1
20219,9037,24
20219,9116,1
20219,9276,1
20219,9332,12
20219,9337,4
20220,1692,9
20220,5892,2
20220,6136,3
20220,6883,4
20220,7142,3
20220,7473,282
20220,7756,5
20221,5292,3
20222,2540,1
20222,8772,2
20223,3240,3
20223,4441,1
20223,6780,1
20224,3079,6
20224,9150,3
20225,8038,4
20225,8441,3
20226,1202,1
20227,854,3
20227,1425,4
20227,8925,3
20228,5395,3
20229,5865,3
20230,2681,5
20231,3405,1
20231,4945,15
20231,5368,5
20231,9233,5
20232,2160,32
20232,2687,2
20232,3084,18
20232,5302,28
20232,5319,2
20232,5991,2
20232,8158,1
20233,3157,18
20234,1599,3
20234,7440,2
20235,2405,1
20235,8891,2
20236,1642,4
20236,1739,2
20236,1752,1
20236,2006,4
20236,2323,2
20236,5681,1
20236,6622,2
20236,6685,8
20236,6837,1
20236,6850,2
20236,6859,3
20236,7067,4
20236,7417,1
20236,7440,1
20236,7538,1
20236,8549,1
20236,9239,2
20236,9273,2
20236,9276,2
20237,1267,5
20237,1678,3
20237,3795,4
20237,3914,3
20237,3973,4
20237,5383,2
20237,7483,10
20237,7863,7
20237,8006,1
20238,1346,3
20238,1376,3
20238,5104,1
20238,5622,1
20238,5741,2
20238,6140,1
20238,6349,3
20238,7268,3
20238,7475,2
20238,7767,3
20238,8391,3
20238,8468,6
20238,8848,4
20238,9173,1
20238,9234,1
20238,9247,1
20239,976,1
20240,1075,6
20241,1469,5
20241,2716,3
20242,1955,9
20242,5821,1
20243,999,4
20243,8425,3
20243,9117,1
20244,2596,2
20244,3152,23
20244,5925,4
20245,5197,3
20245,8254,1
20246,2003,1
20246,9284,1
20247,5681,3
20248,9381,3
20249,2868,19
20249,4892,4
20249,6090,1
20249,7480,3
20249,8052,1
20249,8158,1
20249,8581,9
20250,2353,2
20250,5565,2
20250,5634,1
20250,6039,1
20250,8999,1
20251,4675,4
20252,4515,2
20253,1145,5
20254,6869,5
20255,1794,4
20255,2395,6
20255,2633,2
20255,5046,1
20256,7482,44
20257,1072,1
20257,1823,1
20257,2736,1
20257,4297,1
20257,9409,1
20258,2379,9
20258,3839,2
20258,5215,1
20259,789,10
20259,4435,423
20259,7116,5
20259,7641,1
20260,6446,7
20261,1378,2
20261,1456,3
20261,2433,3
20261,2623,1
20261,2845,5
20261,2851,2
20261,3167,3
20261,3256,11
20261,3410,5
20261,3411,5
20261,3882,6
20261,4026,2
20261,5544,3
20261,5796,1
20261,7987,3
20261,8115,3
20261,8620,12
20261,8675,4
20262,1959,6
20262,2498,1
20263,3352,1
20263,5628,2
20264,2639,6
20264,5585,28
20264,6932,10
20265,2443,1
20265,3275,1
20265,8319,20
20266,4366,2
20267,8833,3
20268,7587,3
20269,5037,1
20269,7441,2
20270,3579,2
20270,4658,7
20270,7168,3
20271,4370,3
20272,6403,10
20273,2385,9
20273,8209,1
20274,1497,1
20274,2375,4
20274,3065,10
20274,8104,8
20275,2344,2
20275,3652,3
20275,7715,3
20276,1543,7
20276,7820,4
20276,8746,1
20277,3173,1
20277,3688,1
20277,3834,1
20277,7004,1
20278,7670,24
20279,3694,3
20280,1236,1
20280,5169,1
20281,1642,1
20281,6286,1
20282,2362,12
20283,3144,7
20284,3385,11
20285,2305,8
20285,2486,1
20285,7593,2
20286,6887,4
20286,8595,1
20287,857,4
20287,1633,2
20288,1870,1
20288,3969,3
20289,2469,1
20289,2622,2
20290,1289,8
20290,1645,1
20290,5068,1
20290,6718,5
20290,7418,3
20290,7654,5
20290,8526,3
20290,8708,3
20290,9325,3
20291,8401,7
20292,2497,1
20292,8138,1
20293,4220,3
20294,1911,8
20294,2792,6
20294,3001,24
20294,3121,10
20295,1144,1
20295,1306,5
20295,5223,1
20295,7675,1
20295,7893,2
20295,8576,4
20296,5953,5
20297,7506,27
20298,5309,2
20298,6549,1
20298,7671,1
20298,9152,1
20298,9276,1
20299,3747,22
20300,8090,30
20301,2833,3
20301,9408,2
20302,2427,2
20302,5746,1
20303,6475,3
20304,1209,1
20304,4489,2
20304,5585,85
20304,7880,3
20305,6033,3
20306,8949,3
20306,9113,4
20307,885,1
20308,3215,6
20309,1850,6
20309,5892,1
20310,2428,2
20310,5700,11
20311,3797,1
20312,1312,5
20313,2213,2
20313,2596,17
20313,3705,32
20314,8895,4
20315,3538,1
20315,4909,1
20315,5884,2
20316,4139,3
20317,2944,3
20317,3021,2
20318,1207,1
20318,5044,10
20318,5267,3
20318,6201,3
20319,5577,1
20319,5592,24
20320,2633,1
20320,2727,7
20320,3113,112
20320,4115,7
20320,4212,1
20320,6868,5
20320,8348,1
20320,8505,1
20320,8531,3
20320,8629,2
20321,2910,2
20322,1477,3
20322,5113,7
20322,5122,5
20322,5707,2
20322,7770,3
20322,7981,4
20322,8395,1
20323,2740,1
20323,9395,2
20324,1483,3
20324,5073,4
20324,7409,2
20324,7759,5
20324,7935,1
20324,8196,1
20325,2278,2
20325,4129,1
20326,3241,12
20326,4765,1
20326,5114,6
20326,8026,26
20327,3478,5
20327,3699,18
20327,3862,1
20328,7533,7
20329,3199,10
20329,3807,1
20329,4038,3
20329,5711,3
20329,6811,2
20329,7453,1
20329,7979,2
20330,2937,15
20331,1025,1
20331,1179,2
20331,4046,5
20332,1018,5
20332,1019,4
20332,1380,7
20332,1383,7
20332,1455,2
20332,1506,130
20332,1645,3
20332,1684,1
20332,1924,2
20332,2637,2
20332,3475,6
20332,3996,3
20332,4323,1
20332,5073,6
20332,5168,4
20332,5858,4
20332,6165,3
20332,6368,19
20332,6504,1
20332,6610,3
20332,7308,1
20332,7314,3
20332,7322,3
20332,7409,24
