9694,8665,0
9695,8669,0
9695,8673,0
9696,8665,0
9697,8665,0
9698,8665,0
9699,8669,0
9700,8665,0
9701,8665,0
9702,8665,0
9703,8667,0
9703,8673,0
9704,8667,0
9705,8667,0
9706,8667,0
9707,8667,0
9707,8673,0
9708,8673,0
9709,8665,0
9709,8667,0
9710,8669,0
9711,8669,0
9712,8667,0
9713,8667,0
9714,8669,0
9715,8665,0
9716,8665,0
9717,8674,0
9718,8666,0
9719,8673,0
9720,8667,0
9721,8674,0
9722,8673,0
9722,8674,0
9723,8674,0
9724,8665,0
9724,8673,0
9725,8673,0
9726,8667,0
9727,8667,0
9728,8669,0
9729,8674,0
9730,8665,0
9731,8673,0
9732,8673,0
9733,8665,0
9734,8667,0
9735,8665,0
9736,8671,0
9737,8665,0
9738,8665,0
9739,8673,0
9739,8674,0
9740,8667,0
9740,8673,0
9740,8674,0
9741,8669,0
9742,8672,0
9743,8669,0
9744,8667,0
9744,8672,0
9745,8667,0
9745,8673,0
9746,8667,0
9747,8667,0
9748,8669,0
9748,8673,0
9749,8665,0
9749,8672,0
9749,8673,0
9750,8669,0
9751,8667,0
9752,8669,0
9753,8665,0
9754,8665,0
9755,8669,0
9756,8667,0
9757,8667,0
9758,8667,0
9759,8674,0
9760,8674,0
9761,8673,0
9762,8669,0
9762,8673,0
9763,8672,0
9764,8669,0
9765,8669,0
9766,8667,0
9767,8667,0
9767,8669,0
9768,8667,0
9769,8671,0
9769,8673,0
9770,8665,0
9771,8673,0
9772,8667,0
9773,8665,0
9774,8669,0
9775,8673,0
9776,8665,0
9777,8667,0
9778,8665,0
9779,8669,0
9780,8665,0
9781,8665,0
9782,8666,0
9783,8665,0
9784,8665,0
9785,8667,0
9786,8673,0
9787,8665,0
9788,8673,0
9789,8669,0
9790,8665,0
9791,8669,0
9792,8673,0
9792,8674,0
9793,8667,0
9794,8665,0
9795,8669,0
9796,8669,0
9797,8665,0
9798,8673,0
9799,8667,0
9800,8667,0
9801,8667,0
9802,8667,0
9803,8665,0
9804,8665,0
9804,8667,0
9804,8669,0
9804,8673,0
9805,8667,0
9806,8673,0
9807,8672,0
9807,8673,0
9808,8669,0
9808,8673,0
9809,8673,0
9810,8667,0
9811,8667,0
9812,8674,0
9813,8673,0
9813,8674,0
9814,8669,0
9815,8665,0
9815,8673,0
9816,8667,0
9817,8669,0
9818,8665,0
9819,8673,0
9820,8667,0
9821,8673,0
9822,8669,0
9822,8673,0
9823,8669,0
9823,8673,0
9824,8667,0
9825,8665,0
9826,8665,0
9827,8667,0
9828,8667,0
9829,8667,0
9830,8673,0
9830,8674,0
9831,8674,0
9832,8667,0
9833,8674,0
9834,8669,0
9835,8669,0
9836,8673,0
9837,8665,0
9838,8667,0
9839,8673,0
9840,8667,0
9841,8669,0
9842,8671,0
9843,8673,0
9844,8665,0
9845,8674,0
9846,8665,0
9847,8665,0
9848,8667,0
9849,8669,0
9850,8673,0
9851,8669,0
9852,8667,0
9852,8669,0
9852,8673,0
9853,8669,0
9854,8667,0
9855,8667,0
9855,8672,0
9856,8673,0
9857,8667,0
9858,8673,0
9859,8665,0
9860,8669,0
9861,8671,0
9862,8669,0
9863,8667,0
9864,8669,0
9865,8665,0
9865,8669,0
9866,8667,0
9867,8665,0
9868,8671,0
9869,8669,0
9870,8673,0
9871,8665,0
9872,8665,0
9873,8674,0
9874,8667,0
9874,8673,0
9875,8665,0
9876,8665,0
9877,8667,0
9878,8667,0
9879,8665,0
9880,8667,0
9880,8671,0
9881,8667,0
9882,8672,0
9883,8673,0
9884,8667,0
9884,8673,0
9885,8669,0
9886,8665,0
9887,8674,0
9888,8669,0
9889,8673,0
9890,8667,0
9891,8665,0
9892,8667,0
9893,8669,0
9894,8673,0
9895,8667,0
9896,8673,0
9897,8666,0
9898,8672,0
9899,8665,0
9900,8670,0
9901,8669,0
9902,8667,0
9903,8667,0
9903,8669,0
9904,8669,0
9905,8673,0
9906,8673,0
9906,8674,0
9907,8665,0
9908,8665,0
9909,8667,0
9910,8665,0
9911,8667,0
9912,8667,0
9913,8669,0
9914,8673,0
9915,8665,0
9916,8667,0
9917,8665,0
9918,8667,0
9919,8669,0
9920,8673,0
9921,8674,0
9922,8674,0
9923,8674,0
9924,8669,0
9925,8669,0
9926,8665,0
9926,8669,0
9927,8667,0
9928,8665,0
9929,8674,0
9930,8665,0
9931,8667,0
9932,8669,0
9932,8673,0
9933,8667,0
9934,8667,0
9935,8669,0
9936,8665,0
9937,8665,0
9938,8665,0
9938,8669,0
9939,8665,0
9940,8667,0
9941,8673,0
9942,8667,0
9943,8673,0
9944,8673,0
9945,8667,0
9946,8667,0
9947,8665,0
9948,8669,0
9949,8669,0
9950,8665,0
9951,8667,0
9952,8665,0
9953,8667,0
9954,8669,0
9955,8673,0
9955,8674,0
9956,8669,0
9956,8671,0
9956,8673,0
9957,8669,0
9958,8667,0
9959,8665,0
9959,8667,0
9960,8665,0
9961,8669,0
9962,8669,0
9962,8671,0
9963,8671,0
9964,8665,0
9965,8674,0
9966,8674,0
9967,8669,0
9967,8673,0
9968,8667,0
9969,8669,0
9970,8665,0
9971,8669,0
9972,8665,0
9973,8673,0
9974,8669,0
9975,8665,0
9976,8667,0
9977,8669,0
9978,8669,0
9979,8673,0
9980,8669,0
9981,8673,0
9981,8674,0
9982,8669,0
9983,8669,0
9984,8665,0
9985,8665,0
9986,8667,0
9987,8669,0
9988,8665,0
9989,8665,0
9990,8673,0
9991,8673,0
9992,8665,0
9993,8672,0
9993,8673,0
9994,8667,0
9995,8667,0
9996,8665,0
9996,8669,0
9996,8673,0
9997,8667,0
9997,8673,0
9998,8667,0
9999,8667,0
10000,8665,0
10001,8669,0
10001,8671,0
10002,8674,0
10003,8669,0
10003,8671,0
10003,8672,0
10003,8673,0
10003,8674,0
10004,8674,0
10005,8665,0
10006,8673,0
10007,8673,0
10008,8669,0
10009,8667,0
10010,8674,0
10011,8669,0
10011,8673,0
10012,8671,0
10013,8669,0
10014,8669,0
10015,8670,0
10016,8667,0
10017,8667,0
10018,8665,0
10019,8665,0
10019,8673,0
10020,8672,0
10021,8672,0
10022,8665,0
10023,8667,0
10024,8669,0
10024,8671,0
10025,8669,0
10026,8669,0
10027,8665,0
10028,8669,0
10029,8669,0
10030,8669,0
10030,8672,0
10031,8672,0
10031,8673,0
10032,8669,0
10033,8665,0
10034,8665,0
10035,8673,0
10036,8669,0
10036,8673,0
10037,8665,0
10038,8669,0
10039,8665,0
10040,8674,0
10041,8665,0
10042,8669,0
10043,8667,0
10044,8667,0
10045,8669,0
10046,8674,0
10047,8667,0
10048,8665,0
10049,8669,0
10050,8665,0
10051,8669,0
10051,8673,0
10052,8667,0
10053,8665,0
10054,8673,0
10055,8669,0
10056,8673,0
10057,8665,0
10058,8667,0
10059,8669,0
10060,8673,0
10061,8673,0
10062,8665,0
10063,8667,0
10064,8669,0
10065,8665,0
10066,8672,0
10066,8673,0
10067,8667,0
10068,8667,0
10069,8667,0
10070,8667,0
10071,8667,0
10071,8669,0
10072,8669,0
10073,8669,0
10073,8674,0
10074,8673,0
10075,8667,0
10076,8673,0
10077,8665,0
10078,8665,0
10079,8673,0
10080,8669,0
10081,8669,0
10082,8669,0
10083,8667,0
10084,8669,0
10084,8673,0
10085,8667,0
10086,8667,0
10087,8665,0
10087,8674,0
10088,8673,0
10089,8673,0
10090,8674,0
10091,8669,0
10092,8667,0
10093,8673,0
10094,8667,0
10095,8667,0
10096,8669,0
10097,8673,0
10098,8665,0
10099,8669,0
10100,8669,0
10101,8667,0
10102,8665,0
10103,8673,0
10104,8665,0
10105,8665,0
10106,8667,0
10107,8672,0
10107,8673,0
10108,8665,0
10109,8665,0
10110,8672,0
10110,8673,0
10111,8674,0
10112,8673,0
10113,8665,0
10113,8673,0
10114,8673,0
10115,8667,0
10115,8669,0
10116,8674,0
10117,8667,0
10117,8670,0
10117,8673,0
10117,8674,0
10118,8665,0
10118,8669,0
10118,8672,0
10119,8669,0
10119,8672,0
10120,8667,0
10121,8667,0
10122,8669,0
10122,8673,0
10123,8667,0
10123,8670,0
10123,8673,0
10123,8674,0
10124,8669,0
10125,8669,0
10126,8669,0
10127,8665,0
10128,8669,0
10129,8667,0
10130,8665,0
10131,8665,0
10132,8665,0
10133,8666,0
10134,8673,0
10135,8669,0
10136,8672,0
10136,8673,0
10137,8672,0
10137,8673,0
10138,8673,0
10139,8666,0
10140,8667,0
10141,8673,0
10142,8672,0
10143,8669,0
10144,8669,0
10145,8669,0
10146,8669,0
10147,8667,0
10147,8668,0
10148,8665,0
10149,8667,0
10149,8671,0
10149,8673,0
10150,8673,0
10151,8665,0
10152,8669,0
10153,8665,0
10154,8665,0
10154,8667,0
10154,8673,0
10155,8665,0
10155,8669,0
10156,8667,0
10157,8673,0
10158,8665,0
10159,8667,0
10160,8665,0
10160,8669,0
10161,8667,0
10161,8673,0
10162,8665,0
10162,8667,0
10163,8669,0
10164,8665,0
10165,8672,0
10166,8667,0
10167,8673,0
10168,8667,0
10168,8673,0
10169,8666,0
10170,8669,0
10170,8673,0
10171,8665,0
10172,8669,0
10173,8674,0
10174,8669,0
10174,8672,0
10175,8669,0
10176,8674,0
10177,8667,0
10178,8665,0
10179,8669,0
10180,8669,0
10181,8673,0
10182,8667,0
10182,8669,0
10183,8665,0
10183,8667,0
10184,8665,0
10185,8665,0
10186,8669,0
10186,8673,0
10187,8667,0
10188,8671,0
10188,8673,0
10189,8672,0
10190,8674,0
10191,8669,0
10191,8674,0
10192,8673,0
10193,8669,0
10194,8669,0
10195,8665,0
10196,8673,0
10197,8669,0
10197,8673,0
10198,8665,0
10199,8665,0
10199,8669,0
10200,8665,0
10200,8673,0
10201,8673,0
10201,8674,0
10202,8673,0
10203,8669,0
10204,8669,0
10205,8673,0
10206,8673,0
10207,8667,0
10208,8669,0
10209,8665,0
10210,8673,0
10211,8667,0
10212,8669,0
10213,8665,0
10214,8665,0
10215,8669,0
10216,8669,0
10216,8673,0
10217,8673,0
10218,8667,0
10219,8667,0
10219,8669,0
10219,8673,0
10219,8674,0
10220,8669,0
10221,8672,0
10221,8673,0
10222,8665,0
10222,8669,0
10223,8669,0
10224,8673,0
10225,8665,0
10225,8667,0
10225,8669,0
10225,8671,0
10225,8673,0
10226,8667,0
10226,8669,0
10226,8673,0
10227,8665,0
10228,8674,0
10229,8673,0
10230,8669,0
10231,8669,0
10231,8672,0
10231,8673,0
10232,8669,0
10233,8673,0
10233,8674,0
10234,8669,0
10235,8665,0
10236,8665,0
10237,8665,0
10237,8667,0
10238,8673,0
10239,8665,0
10239,8674,0
10240,8665,0
10241,8669,0
10242,8667,0
10243,8672,0
10243,8673,0
10244,8665,0
10245,8669,0
10246,8669,0
10247,8665,0
10248,8673,0
10249,8669,0
10250,8669,0
10251,8669,0
10252,8667,0
10253,8669,0
10253,8672,0
10254,8667,0
10255,8667,0
10256,8665,0
10256,8669,0
10256,8672,0
10257,8669,0
10258,8669,0
10259,8665,0
10260,8672,0
10261,8669,0
10262,8667,0
10263,8667,0
10263,8673,0
10264,8669,0
10264,8672,0
10265,8667,0
10265,8673,0
10265,8674,0
10266,8669,0
10267,8669,0
10268,8665,0
10269,8669,0
10270,8665,0
10270,8667,0
10270,8669,0
10270,8673,0
10271,8669,0
10272,8665,0
10273,8667,0
10274,8665,0
10274,8669,0
10274,8672,0
10274,8673,0
10275,8673,0
10275,8674,0
10276,8665,0
10277,8673,0
10278,8665,0
10278,8669,0
10279,8667,0
10279,8673,0
10280,8673,0
10281,8669,0
10282,8669,0
10282,8672,0
10282,8673,0
10283,8669,0
10284,8674,0
10285,8674,0
10286,8673,0
10287,8669,0
10288,8665,0
10288,8669,0
10288,8673,0
10289,8669,0
10290,8665,0
10290,8667,0
10290,8669,0
10290,8673,0
10291,8669,0
10292,8669,0
10293,8672,0
10294,8667,0
10294,8673,0
10295,8673,0
10296,8673,0
10297,8665,0
10298,8665,0
10299,8669,0
10300,8674,0
10301,8665,0
10302,8665,0
10303,8667,0
10304,8669,0
10305,8665,0
10305,8673,0
10306,8667,0
10307,8673,0
10307,8674,0
10308,8669,0
10308,8673,0
10309,8669,0
10310,8669,0
10311,8673,0
10312,8672,0
10313,8665,0
10314,8665,0
10314,8667,0
10315,8665,0
10315,8673,0
10316,8666,0
10317,8665,0
10318,8667,0
10318,8673,0
10319,8665,0
10320,8669,0
10320,8672,0
10321,8667,0
10322,8665,0
10323,8669,0
10324,8665,0
10325,8672,0
10326,8669,0
10327,8669,0
10328,8669,0
10329,8669,0
10330,8665,0
10331,8673,0
10331,8674,0
10332,8667,0
10333,8673,0
10334,8667,0
10334,8669,0
10335,8665,0
10336,8665,0
10337,8669,0
10337,8673,0
10338,8669,0
10339,8673,0
10340,8665,0
10341,8667,0
10341,8669,0
10342,8674,0
10343,8673,0
10343,8674,0
10344,8665,0
10345,8665,0
10345,8669,0
10346,8665,0
10347,8665,0
10347,8673,0
10348,8673,0
10348,8674,0
10349,8669,0
10349,8671,0
10350,8673,0
10351,8666,0
10352,8669,0
10353,8669,0
10354,8665,0
10354,8667,0
10355,8665,0
10356,8669,0
10357,8667,0
10358,8665,0
10359,8669,0
10360,8669,0
10361,8674,0
10362,8669,0
10363,8669,0
10364,8669,0
10365,8667,0
10366,8669,0
10366,8673,0
10367,8665,0
10368,8665,0
10369,8673,0
10370,8665,0
10370,8667,0
10370,8674,0
10371,8665,0
10372,8667,0
10372,8673,0
10372,8674,0
10373,8667,0
10373,8673,0
10374,8665,0
10374,8669,0
10375,8669,0
10375,8673,0
10376,8665,0
10377,8667,0
10378,8673,0
10378,8674,0
10379,8674,0
10380,8669,0
10381,8669,0
10382,8669,0
10383,8669,0
10384,8673,0
10385,8669,0
10386,8665,0
10387,8665,0
10388,8669,0
10389,8671,0
10390,8669,0
10391,8667,0
10392,8669,0
10393,8665,0
10394,8669,0
10394,8671,0
10395,8669,0
10396,8669,0
10397,8669,0
10398,8669,0
10399,8673,0
10399,8674,0
10400,8669,0
10401,8665,0
10402,8665,0
10402,8667,0
10402,8673,0
10403,8667,0
10403,8673,0
10404,8665,0
10405,8673,0
10406,8673,0
10407,8667,0
10408,8665,0
10408,8667,0
10408,8669,0
10408,8673,0
10409,8667,0
10410,8669,0
10411,8673,0
10412,8673,0
10412,8674,0
10413,8667,0
10414,8669,0
10415,8669,0
10415,8673,0
10416,8665,0
10417,8665,0
10417,8669,0
10418,8665,0
10419,8669,0
10419,8673,0
10420,8665,0
10421,8669,0
10422,8669,0
10423,8674,0
10424,8667,0
10425,8667,0
10426,8667,0
10426,8673,0
10427,8673,0
10428,8667,0
10429,8669,0
10430,8669,0
10431,8674,0
10432,8669,0
10433,8669,0
10434,8667,0
10434,8673,0
10435,8667,0
10436,8673,0
10437,8667,0
10438,8669,0
10439,8667,0
10440,8669,0
10441,8669,0
10442,8665,0
10443,8669,0
10444,8666,0
10445,8673,0
10446,8667,0
10446,8672,0
10446,8673,0
10447,8674,0
10448,8669,0
10449,8670,0
10450,8665,0
10451,8667,0
10452,8669,0
10453,8665,0
10454,8667,0
10455,8665,0
10456,8669,0
10457,8674,0
10458,8665,0
10459,8667,0
10460,8669,0
10461,8667,0
10462,8674,0
10463,8665,0
10464,8667,0
10465,8673,0
10466,8667,0
10467,8665,0
10468,8667,0
10469,8667,0
10470,8667,0
10471,8667,0
10471,8674,0
10472,8669,0
10473,8665,0
10474,8669,0
10475,8665,0
10476,8673,0
10477,8667,0
10477,8673,0
10478,8672,0
10479,8665,0
10480,8665,0
10481,8665,0
10482,8672,0
10482,8673,0
10483,8665,0
10484,8673,0
10485,8665,0
10486,8669,0
10487,8667,0
10488,8674,0
10489,8673,0
10490,8669,0
10491,8674,0
10492,8669,0
10493,8673,0
10494,8673,0
10495,8665,0
10496,8669,0
10497,8665,0
10498,8674,0
10499,8665,0
10500,8669,0
10501,8667,0
10502,8673,0
10502,8674,0
10503,8665,0
10503,8669,0
10504,8669,0
10505,8673,0
10505,8674,0
10506,8667,0
10507,8673,0
10508,8665,0
10508,8669,0
10508,8671,0
10509,8665,0
10509,8672,0
10510,8673,0
10511,8665,0
10511,8667,0
10511,8669,0
10511,8674,0
10512,8673,0
10513,8667,0
10514,8666,0
10514,8667,0
10515,8669,0
10515,8671,0
10516,8673,0
10517,8673,0
10518,8669,0
10519,8667,0
10520,8673,0
10520,8674,0
10521,8669,0
10521,8674,0
10522,8666,0
10523,8674,0
10524,8665,0
10524,8667,0
10525,8665,0
10526,8665,0
10527,8667,0
10527,8669,0
10527,8673,0
10528,8665,0
10529,8674,0
10530,8665,0
10531,8669,0
10532,8673,0
10533,8673,0
10534,8669,0
10535,8669,0
10536,8667,0
10537,8665,0
10538,8665,0
10539,8673,0
10540,8665,0
10541,8671,0
10542,8665,0
10543,8673,0
10544,8669,0
10544,8671,0
10545,8669,0
10546,8667,0
10546,8673,0
10547,8667,0
10548,8673,0
10549,8669,0
10549,8673,0
10550,8669,0
10550,8674,0
10551,8669,0
10552,8669,0
10553,8667,0
10554,8665,0
10554,8667,0
10554,8669,0
10554,8671,0
10554,8672,0
10554,8673,0
10555,8674,0
10556,8665,0
10557,8674,0
10558,8674,0
10559,8671,0
10560,8667,0
10561,8665,0
10562,8667,0
10563,8667,0
10564,8665,0
10564,8669,0
10565,8672,0
10566,8665,0
10566,8667,0
10566,8672,0
10567,8665,0
10568,8667,0
10568,8673,0
10568,8674,0
10569,8667,0
10570,8665,0
10571,8670,0
10572,8673,0
10573,8673,0
10574,8674,0
10575,8667,0
10575,8673,0
10575,8674,0
10576,8674,0
10577,8666,0
10578,8669,0
10579,8666,0
10579,8667,0
10580,8667,0
10581,8673,0
10582,8665,0
10582,8673,0
10583,8669,0
10584,8673,0
10585,8669,0
10586,8667,0
10587,8669,0
10588,8667,0
10588,8673,0
10589,8669,0
10590,8665,0
10591,8665,0
10592,8667,0
10593,8669,0
10594,8669,0
10595,8669,0
10596,8665,0
10597,8665,0
10598,8667,0
10599,8667,0
10599,8673,0
10600,8673,0
10601,8667,0
10602,8665,0
10603,8666,0
10604,8667,0
10605,8667,0
10606,8673,0
10607,8667,0
10608,8673,0
10609,8673,0
10610,8665,0
10611,8665,0
10612,8667,0
10613,8669,0
10614,8674,0
10615,8667,0
10615,8669,0
10616,8667,0
10617,8667,0
10618,8667,0
10619,8673,0
10620,8669,0
10621,8667,0
10622,8673,0
10623,8666,0
10624,8669,0
10624,8673,0
10624,8674,0
10625,8672,0
10626,8667,0
10626,8669,0
10627,8665,0
10628,8665,0
10629,8665,0
10630,8667,0
10631,8665,0
10631,8667,0
10632,8669,0
10632,8674,0
10633,8673,0
10634,8669,0
10635,8667,0
10635,8673,0
10636,8669,0
10637,8669,0
10638,8665,0
10639,8669,0
10640,8667,0
10641,8669,0
10642,8673,0
10643,8669,0
10644,8669,0
10645,8671,0
10646,8673,0
10647,8673,0
10648,8673,0
10649,8665,0
10650,8672,0
10651,8665,0
10652,8667,0
10653,8665,0
10654,8665,0
10655,8673,0
10656,8669,0
10656,8674,0
10657,8673,0
10658,8669,0
10658,8673,0
10659,8665,0
10660,8667,0
10660,8671,0
10661,8673,0
10662,8673,0
10663,8674,0
10664,8673,0
10665,8665,0
10666,8673,0
10667,8673,0
10668,8667,0
10669,8669,0
10670,8673,0
10671,8669,0
10672,8667,0
10673,8665,0
10674,8667,0
10675,8673,0
10676,8665,0
10677,8667,0
10678,8673,0
10678,8674,0
10679,8665,0
10680,8673,0
10681,8669,0
10682,8665,0
10682,8669,0
10682,8673,0
10683,8665,0
10684,8665,0
10685,8665,0
10686,8665,0
10687,8665,0
10687,8666,0
10687,8667,0
10687,8671,0
10688,8667,0
10689,8669,0
10690,8665,0
10691,8667,0
10692,8665,0
10693,8667,0
10694,8669,0
10695,8669,0
10696,8665,0
10697,8674,0
10698,8673,0
10699,8669,0
10700,8667,0
10701,8673,0
10702,8665,0
10703,8665,0
10704,8673,0
10705,8667,0
10705,8669,0
10705,8673,0
10705,8674,0
10706,8665,0
10706,8667,0
10707,8665,0
10707,8673,0
10708,8667,0
10709,8669,0
10710,8667,0
10711,8667,0
10711,8672,0
10712,8669,0
10713,8665,0
10714,8674,0
10715,8674,0
10716,8667,0
10717,8673,0
10718,8669,0
10719,8669,0
10720,8665,0
10721,8666,0
10721,8667,0
10722,8673,0
10723,8667,0
10724,8669,0
10725,8673,0
10726,8665,0
10726,8667,0
10727,8667,0
10728,8672,0
10728,8673,0
10729,8669,0
10730,8669,0
10731,8669,0
10732,8669,0
10733,8673,0
10734,8673,0
10735,8673,0
10736,8665,0
10737,8666,0
10737,8667,0
10738,8665,0
10739,8673,0
10740,8669,0
10741,8665,0
10742,8667,0
10743,8673,0
10744,8666,0
10745,8667,0
10745,8669,0
10745,8673,0
10746,8669,0
10747,8667,0
10748,8674,0
10749,8665,0
10749,8667,0
10750,8667,0
10751,8665,0
10752,8671,0
10753,8669,0
10754,8669,0
10755,8669,0
10756,8673,0
10756,8674,0
10757,8665,0
10758,8667,0
10759,8667,0
10760,8674,0
10761,8674,0
10762,8669,0
10763,8673,0
10764,8665,0
10765,8669,0
10766,8674,0
10767,8665,0
10768,8669,0
10769,8667,0
10770,8665,0
10771,8665,0
10772,8667,0
10773,8665,0
10773,8667,0
10774,8673,0
10775,8673,0
10776,8667,0
10777,8673,0
10778,8665,0
10779,8665,0
10780,8669,0
10781,8665,0
10781,8667,0
10781,8669,0
10781,8670,0
10781,8671,0
10781,8673,0
